epoch,sat_count,dual_count,mean_elevation_deg,mean_iono_model_m,mean_dual_iono_m,mean_trop_m,mean_clock_bias_ns,mean_relativity_ns,mean_tgd_ns
2025-01-01 20:17:00.000,5,5,40.169049,2.353781,3.060586,4.372421,-114959.059363,4.498856,-7.357448
2025-01-01 20:18:00.000,5,5,40.134873,2.357816,3.122881,4.398224,-114958.843813,4.391062,-7.357448
2025-01-01 20:19:00.000,5,5,40.100737,2.361994,3.126805,4.425310,-114958.628263,4.282919,-7.357448
2025-01-01 20:20:00.000,6,4,39.332625,2.414477,4.647829,4.527849,-131419.981893,2.787253,-7.683411
2025-01-01 20:21:00.000,6,4,39.351616,2.420341,4.684248,4.560941,-131419.825005,2.720980,-7.683411
2025-01-01 20:22:00.000,6,4,39.369514,2.426356,4.769036,4.595536,-131419.668117,2.654492,-7.683411
2025-01-01 20:23:00.000,6,4,39.386237,2.432523,4.807497,4.631693,-131419.511229,2.587793,-7.683411
2025-01-01 20:24:00.000,5,4,39.930400,2.384994,4.903594,4.581781,-114957.550511,3.737271,-7.357448
2025-01-01 20:25:00.000,5,4,39.896326,2.390011,4.977536,4.617701,-114957.334961,3.627215,-7.357448
2025-01-01 20:26:00.000,5,4,39.862216,2.395166,5.059463,4.655323,-114957.119410,3.516869,-7.357448
2025-01-01 20:27:00.000,5,4,39.828052,2.400458,5.054203,4.694726,-114956.903860,3.406244,-7.357448
2025-01-01 20:28:00.000,5,4,39.793813,2.405887,5.032555,4.735996,-114956.688310,3.295347,-7.357448
2025-01-01 20:29:00.000,5,4,39.759476,2.411450,4.912713,4.779225,-114956.472759,3.184186,-7.357448
2025-01-01 20:30:00.000,5,4,39.725017,2.417149,4.877200,4.824512,-114956.257209,3.072772,-7.357448
2025-01-01 20:31:00.000,5,4,39.690408,2.422981,4.826472,4.871964,-114956.041659,2.961112,-7.357448
2025-01-01 20:32:00.000,6,3,39.468864,2.494631,2.790416,5.039605,-131418.099238,1.978852,-7.683411
2025-01-01 20:33:00.000,6,3,39.468702,2.502244,2.822827,5.095784,-131417.942350,1.910324,-7.683411
2025-01-01 20:34:00.000,6,3,39.466292,2.509995,2.847573,5.154555,-131417.785462,1.841642,-7.683411
2025-01-01 20:35:00.000,6,3,39.461528,2.517882,2.885341,5.216061,-131417.628574,1.772811,-7.683411
2025-01-01 20:36:00.000,5,3,39.513986,2.454119,2.949979,5.146159,-114954.963907,2.399437,-7.357448
2025-01-01 20:37:00.000,5,3,39.477762,2.460737,2.999489,5.209435,-114954.748357,2.286488,-7.357448
2025-01-01 20:38:00.000,5,3,39.441122,2.467481,3.078909,5.275941,-114954.532807,2.173355,-7.357448
2025-01-01 20:39:00.000,5,3,39.404017,2.474353,3.118686,5.345889,-114954.317256,2.060048,-7.357448
2025-01-01 20:40:00.000,6,3,39.398755,2.565355,3.184087,5.570615,-131416.844134,1.426599,-7.683411
2025-01-01 20:41:00.000,5,3,43.238954,2.452169,3.222278,5.390910,-296114.732311,4.829286,-6.984919
2025-01-01 20:42:00.000,5,3,39.289360,2.552123,3.243304,5.578838,-114953.670606,1.719164,-7.357448
2025-01-01 20:43:00.000,5,3,39.249826,2.596729,3.281361,5.665139,-114953.455055,1.605246,-7.357448
2025-01-01 20:44:00.000,4,3,46.544325,2.204163,3.337774,3.712013,-5973.235405,3.375280,-6.752089
2025-01-01 20:45:00.000,4,3,46.568552,2.226191,3.422507,3.723465,-5973.015421,3.238342,-6.752089
2025-01-01 20:46:00.000,4,3,46.591246,2.248621,3.433577,3.735492,-5972.795437,3.101147,-6.752089
2025-01-01 20:47:00.000,5,3,45.227531,2.430712,3.553109,4.425652,-47524.362611,2.347135,-7.264316
2025-01-01 20:48:00.000,5,3,45.234052,2.452813,3.628338,4.463254,-47524.213908,2.267124,-7.264316
2025-01-01 20:49:00.000,5,3,45.235927,2.475275,3.663298,4.502479,-47524.065206,2.186929,-7.264316
2025-01-01 20:50:00.000,5,3,45.233079,2.498103,3.734530,4.543401,-47523.916503,2.106556,-7.264316
2025-01-01 20:51:00.000,5,3,45.225438,2.521299,3.787809,4.586102,-47523.767801,2.026011,-7.264316
2025-01-01 20:52:00.000,5,3,45.212937,2.544868,3.879418,4.630665,-47523.619098,1.945301,-7.264316
2025-01-01 20:53:00.000,5,3,45.195513,2.568814,3.949951,4.677185,-47523.470396,1.864430,-7.264316
2025-01-01 20:54:00.000,5,3,45.173111,2.593140,4.047304,4.725759,-47523.321693,1.783407,-7.264316
2025-01-01 20:55:00.000,4,3,46.707671,2.469373,4.168859,3.872056,-5970.815579,1.856615,-6.752089
2025-01-01 20:56:00.000,4,3,46.708522,2.496090,4.282935,3.890697,-5970.595595,1.717447,-6.752089
2025-01-01 20:57:00.000,4,3,46.706453,2.523264,4.376106,3.910108,-5970.375611,1.578142,-6.752089
2025-01-01 20:58:00.000,5,4,45.032703,2.694340,3.728122,4.942887,-47522.726883,1.457903,-7.264316
2025-01-01 20:59:00.000,5,4,44.984687,2.720637,3.790615,5.003532,-47522.578181,1.376206,-7.264316
2025-01-01 21:00:00.000,5,4,44.931434,2.747342,3.877371,5.067024,-47522.534252,1.294366,-7.264316
2025-01-01 21:01:00.000,5,4,44.872916,2.774459,3.922885,5.133537,-47522.418291,1.212151,-7.264316
2025-01-01 21:02:00.000,5,4,44.809111,2.805576,4.002684,5.203262,-47522.269589,1.130125,-7.264316
2025-01-01 21:03:00.000,5,4,44.740001,2.853586,4.067228,5.276407,-47522.120886,1.048002,-7.264316
2025-01-01 21:04:00.000,5,4,44.665577,2.905913,4.146683,5.353201,-47521.972184,0.965789,-7.264316
2025-01-01 21:05:00.000,5,4,44.585835,2.960586,4.249835,5.433894,-47521.823481,0.883491,-7.264316
2025-01-01 21:06:00.000,5,4,44.500780,3.016223,4.285127,5.518762,-47521.674779,0.801116,-7.264316
2025-01-01 21:07:00.000,5,4,44.410425,3.072842,4.363219,5.608110,-47521.526076,0.718670,-7.264316
2025-01-01 21:08:00.000,5,4,44.314792,3.130463,4.420740,5.702276,-47521.377374,0.636158,-7.264316
2025-01-01 21:09:00.000,5,4,44.213915,3.190608,4.478845,5.801632,-47521.228671,0.553588,-7.264316
2025-01-01 21:10:00.000,5,4,44.107837,3.256572,4.558307,5.906596,-47521.079969,0.470965,-7.264316
2025-01-01 21:11:00.000,4,4,52.535535,2.882199,4.594861,4.028355,-232420.188658,5.148186,-6.286427
2025-01-01 21:12:00.000,4,4,52.470022,2.928964,4.656435,4.059301,-232420.021538,5.061494,-6.286427
2025-01-01 21:13:00.000,4,4,52.397918,2.976363,4.654033,4.091659,-232419.854418,4.974398,-6.286427
2025-01-01 21:14:00.000,4,4,52.319335,3.024407,4.672091,4.125498,-232419.687298,4.886907,-6.286427
2025-01-01 21:15:00.000,5,4,44.124710,3.240803,4.703169,5.687141,-295765.112138,0.713128,-4.842877
2025-01-01 21:16:00.000,5,5,44.104019,3.275801,6.862504,5.665929,-295764.899316,0.661159,-4.842877
2025-01-01 21:17:00.000,5,5,44.078361,3.311386,6.911174,5.648386,-295764.686494,0.609124,-4.842877
2025-01-01 21:18:00.000,5,5,44.047863,3.347569,6.936053,5.634433,-295764.473672,0.557028,-4.842877
2025-01-01 21:19:00.000,5,5,44.012661,3.384361,6.964529,5.624014,-295764.260850,0.504874,-4.842877
2025-01-01 21:20:00.000,5,5,43.972898,3.423774,6.998139,5.617088,-295764.048028,0.452666,-4.842877
2025-01-01 21:21:00.000,5,5,43.928722,3.469260,6.983692,5.613632,-295763.835206,0.400409,-4.842877
2025-01-01 21:22:00.000,5,5,43.880284,3.515321,6.878903,5.613644,-295763.622384,0.348107,-4.842877
2025-01-01 21:23:00.000,5,5,43.827739,3.561971,6.770581,5.617134,-295763.409562,0.295764,-4.842877
2025-01-01 21:24:00.000,5,5,43.771244,3.609222,6.700902,5.624135,-295763.196740,0.243383,-4.842877
2025-01-01 21:25:00.000,5,5,43.710956,3.657090,6.643828,5.634695,-295762.983918,0.190970,-4.842877
2025-01-01 21:26:00.000,5,5,38.872908,3.887941,6.258488,5.899546,-114599.989084,-4.885364,-5.215406
2025-01-01 21:27:00.000,5,5,38.829305,3.942363,6.141499,5.920872,-114599.733971,-4.974847,-5.215406
2025-01-01 21:28:00.000,5,5,38.783265,3.997503,5.988181,5.946038,-114599.478857,-5.063949,-5.215406
2025-01-01 21:29:00.000,5,5,38.734897,4.053374,6.240555,5.975176,-114599.223744,-5.152663,-5.215406
2025-01-01 21:30:00.000,5,4,38.684310,4.109989,3.940911,6.008444,-114598.968631,-5.240981,-5.215406
2025-01-01 21:31:00.000,5,4,38.631608,4.167363,3.890065,6.046023,-114598.713517,-5.328897,-5.215406
2025-01-01 21:32:00.000,5,4,38.576894,4.225510,3.888017,6.088127,-114598.458404,-5.416403,-5.215406
2025-01-01 21:33:00.000,4,3,45.437889,2.904456,1.704406,4.496556,-93806.278142,-3.947096,-3.841706
2025-01-01 21:34:00.000,4,3,45.440094,2.932439,1.722167,4.472008,-93805.942198,-4.066852,-3.841706
2025-01-01 21:35:00.000,4,3,45.440284,2.960738,1.701099,4.448711,-93805.606253,-4.186293,-3.841706
2025-01-01 21:36:00.000,5,4,41.404346,2.974994,1.850452,4.660425,-126830.107989,-1.288851,-2.607703
2025-01-01 21:37:00.000,5,4,41.470797,2.993969,1.819535,4.629552,-126830.030228,-1.348392,-2.607703
2025-01-01 21:38:00.000,5,4,41.536169,3.013236,1.767057,4.599914,-126829.952466,-1.407822,-2.607703
2025-01-01 21:39:00.000,5,4,41.600536,3.032800,1.726867,4.571471,-126829.874705,-1.467135,-2.607703
2025-01-01 21:40:00.000,5,4,41.663967,3.055290,1.687847,4.544185,-126829.796943,-1.526327,-2.607703
2025-01-01 21:41:00.000,5,4,41.726525,3.087311,1.648543,4.518021,-126829.719182,-1.585392,-2.607703
2025-01-01 21:42:00.000,5,4,41.788270,3.119557,1.612335,4.492945,-126829.641420,-1.644326,-2.607703
2025-01-01 21:43:00.000,5,5,41.849258,3.152036,2.491140,4.468926,-126829.563659,-1.703125,-2.607703
2025-01-01 21:44:00.000,5,5,41.909537,3.189227,2.401259,4.445936,-126829.485897,-1.761782,-2.607703
2025-01-01 21:45:00.000,5,5,41.969155,3.236531,2.341462,4.423945,-126829.408135,-1.820293,-2.607703
2025-01-01 21:46:00.000,5,5,42.028153,3.283823,2.277458,4.402929,-126829.330374,-1.878655,-2.607703
2025-01-01 21:47:00.000,5,5,42.086568,3.331112,2.220715,4.382864,-126829.252612,-1.936861,-2.607703
2025-01-01 21:48:00.000,6,5,41.369259,4.009113,3.416446,4.721199,-350318.849686,6.511881,-3.958121
2025-01-01 21:49:00.000,6,5,41.434147,4.038842,3.374036,4.681048,-350318.842865,6.491080,-3.958121
2025-01-01 21:50:00.000,6,5,41.498399,4.068648,3.308965,4.642302,-350318.836044,6.469781,-3.958121
2025-01-01 21:51:00.000,6,5,41.562041,4.098543,3.694767,4.604917,-350318.829223,6.447986,-3.958121
2025-01-01 21:52:00.000,6,5,38.332170,4.406325,3.671321,4.858731,-199348.921078,1.551610,-4.268562
2025-01-01 21:53:00.000,6,5,38.425539,4.441547,3.592744,4.827429,-199348.879014,1.507380,-4.268562
2025-01-01 21:54:00.000,6,5,38.518524,4.476890,3.525343,4.797399,-199348.836950,1.463047,-4.268562
2025-01-01 21:55:00.000,7,6,34.565907,5.415065,4.581781,5.996670,-99820.438561,5.089746,-2.860491
2025-01-01 21:56:00.000,7,7,37.406098,5.182752,4.366871,5.655732,-229223.300775,9.310292,-2.594399
2025-01-01 21:57:00.000,7,7,37.503455,5.201885,4.375024,5.576355,-229223.299801,9.298184,-2.594399
2025-01-01 21:58:00.000,7,7,37.600578,5.221177,4.366566,5.500724,-229223.298826,9.285368,-2.594399
2025-01-01 21:59:00.000,7,7,37.697454,5.240636,4.347827,5.428605,-229223.297852,9.271844,-2.594399
2025-01-01 22:00:00.000,7,7,37.794070,5.260272,4.302277,5.359787,-229222.957766,9.257612,-2.594399
2025-01-01 22:01:00.000,6,6,38.477315,5.575156,4.586850,5.471260,-224267.894092,8.293469,-3.414849
2025-01-01 22:02:00.000,7,7,37.986438,5.300105,4.118410,5.231298,-229222.955818,9.227035,-2.594399
2025-01-01 22:03:00.000,7,7,38.082140,5.320321,3.975016,5.171290,-229222.954844,9.210691,-2.594399
2025-01-01 22:04:00.000,7,7,38.177480,5.340746,3.855481,5.113906,-229222.953869,9.193646,-2.594399
2025-01-01 22:05:00.000,7,7,38.272421,5.361391,3.776545,5.059011,-229222.952895,9.175900,-2.594399
2025-01-01 22:06:00.000,7,7,38.366921,5.382263,3.742857,5.006482,-229222.951921,9.157455,-2.594399
2025-01-01 22:07:00.000,7,7,38.460933,5.403371,3.729654,4.956204,-229222.950947,9.138313,-2.594399
2025-01-01 22:08:00.000,7,7,38.554406,5.424724,3.726705,4.908072,-229222.949972,9.118475,-2.594399
2025-01-01 22:09:00.000,7,7,38.647281,5.446330,3.741922,4.861990,-229222.948998,9.097943,-2.594399
2025-01-01 22:10:00.000,6,6,40.975844,5.625663,3.633719,4.690096,-175905.819314,12.086250,-3.182019
2025-01-01 22:11:00.000,6,6,41.043077,5.646038,3.705193,4.648871,-175905.884115,12.036539,-3.182019
2025-01-01 22:12:00.000,6,6,41.109415,5.666782,3.734558,4.609584,-175905.948917,11.985913,-3.182019
2025-01-01 22:13:00.000,7,7,39.011467,5.535461,3.625046,4.696470,-229222.945101,9.008905,-2.594399
2025-01-01 22:14:00.000,7,7,39.100296,5.558463,3.570666,4.659423,-229222.944127,8.984927,-2.594399
2025-01-01 22:15:00.000,7,7,39.188062,5.581771,3.471678,4.623981,-229222.943153,8.960266,-2.594399
2025-01-01 22:16:00.000,7,7,39.274668,5.605391,3.415928,4.590086,-229222.942179,8.934922,-2.594399
2025-01-01 22:17:00.000,7,6,37.224599,5.975367,3.120779,4.894003,-99819.413436,4.373755,-2.860491
2025-01-01 22:18:00.000,7,6,37.336287,6.003734,3.067437,4.867326,-99819.382254,4.337300,-2.860491
2025-01-01 22:19:00.000,7,6,37.446448,6.032413,3.045947,4.842131,-99819.351072,4.300526,-2.860491
2025-01-01 22:20:00.000,7,6,39.607348,5.703183,3.037472,4.468996,-229222.938282,8.826772,-2.594399
2025-01-01 22:21:00.000,7,6,39.686513,5.728501,3.065477,4.442129,-229222.937308,8.798051,-2.594399
2025-01-01 22:22:00.000,7,6,39.763839,5.754183,3.072228,4.416549,-229222.936334,8.768661,-2.594399
2025-01-01 22:23:00.000,7,6,39.839208,5.780240,3.080505,4.392223,-229222.935359,8.738604,-2.594399
2025-01-01 22:24:00.000,8,6,36.374055,6.246279,3.084151,5.307148,-266122.853538,7.738882,-3.434252
2025-01-01 22:25:00.000,8,6,36.483811,6.265338,3.121630,5.241540,-266122.928572,7.711773,-3.434252
2025-01-01 22:26:00.000,8,6,36.591568,6.284805,3.159919,5.179824,-266123.003605,7.684077,-3.434252
2025-01-01 22:27:00.000,8,6,35.069087,6.642093,3.194279,5.456957,-152894.727520,3.616303,-3.667083
2025-01-01 22:28:00.000,8,6,35.196269,6.665697,3.213294,5.406826,-152894.776122,3.582049,-3.667083
2025-01-01 22:29:00.000,8,6,35.321132,6.689695,3.202515,5.359959,-152894.824723,3.547531,-3.667083
2025-01-01 22:30:00.000,8,7,35.443614,6.714090,3.589743,5.316167,-152894.873325,3.512753,-3.667083
2025-01-01 22:31:00.000,8,7,35.563666,6.738889,3.628607,5.275281,-152894.921927,3.477716,-3.667083
2025-01-01 22:32:00.000,8,7,35.681252,6.764097,3.688534,5.237151,-152894.970528,3.442424,-3.667083
2025-01-01 22:33:00.000,8,8,37.283696,6.432966,3.972973,4.837120,-266123.528841,7.473983,-3.434252
2025-01-01 22:34:00.000,8,8,37.373167,6.455900,3.943313,4.798795,-266123.603875,7.441679,-3.434252
2025-01-01 22:35:00.000,8,8,37.460260,6.479295,3.862287,4.762727,-266123.678909,7.408809,-3.434252
2025-01-01 22:36:00.000,8,8,37.545002,6.503156,3.751284,4.728813,-266123.753942,7.375377,-3.434252
2025-01-01 22:37:00.000,8,8,37.627433,6.527491,3.620384,4.696963,-266123.828976,7.341385,-3.434252
2025-01-01 22:38:00.000,8,8,37.707603,6.552306,3.541349,4.667094,-266123.904010,7.306836,-3.434252
2025-01-01 22:39:00.000,8,8,37.785574,6.577609,3.526858,4.639132,-266123.979043,7.271731,-3.434252
2025-01-01 22:40:00.000,8,8,37.861414,6.603406,3.452441,4.613011,-266124.054077,7.236074,-3.434252
2025-01-01 22:41:00.000,8,8,37.935199,6.629705,3.431188,4.588672,-266124.129111,7.199868,-3.434252
2025-01-01 22:42:00.000,8,8,38.007009,6.656513,3.345947,4.566061,-266124.204145,7.163115,-3.434252
2025-01-01 22:43:00.000,8,8,38.076927,6.683838,3.211565,4.545130,-266124.279178,7.125818,-3.434252
2025-01-01 22:44:00.000,8,8,38.145039,6.711687,3.122305,4.525840,-266124.354212,7.087981,-3.434252
2025-01-01 22:45:00.000,8,8,38.211431,6.740068,3.009422,4.508152,-266124.429246,7.049605,-3.434252
2025-01-01 22:46:00.000,8,8,38.276185,6.768989,2.923038,4.492035,-266124.504279,7.010694,-3.434252
2025-01-01 22:47:00.000,8,8,38.339386,6.798457,2.834944,4.477461,-266124.579313,6.971251,-3.434252
2025-01-01 22:48:00.000,8,8,38.401113,6.828481,2.811106,4.464409,-266124.654347,6.931279,-3.434252
2025-01-01 22:49:00.000,8,8,38.461444,6.859068,2.787399,4.452859,-266124.729380,6.890780,-3.434252
2025-01-01 22:50:00.000,8,8,38.520450,6.890226,2.869435,4.442797,-266124.804414,6.849759,-3.434252
2025-01-01 22:51:00.000,8,8,38.578202,6.921963,2.981491,4.434213,-266124.879448,6.808218,-3.434252
2025-01-01 22:52:00.000,8,8,38.634765,6.954288,3.095905,4.427098,-266124.954482,6.766161,-3.434252
2025-01-01 22:53:00.000,8,8,38.690198,6.987208,3.141377,4.421452,-266125.029515,6.723590,-3.434252
2025-01-01 22:54:00.000,8,8,38.744558,7.020732,3.161424,4.417274,-266125.104549,6.680508,-3.434252
2025-01-01 22:55:00.000,8,8,38.797897,7.054867,3.205278,4.414570,-266125.179583,6.636920,-3.434252
2025-01-01 22:56:00.000,8,8,38.850263,7.089621,3.197013,4.413349,-266125.254616,6.592829,-3.434252
2025-01-01 22:57:00.000,8,8,38.901698,7.125004,3.204000,4.413623,-266125.329650,6.548237,-3.434252
2025-01-01 22:58:00.000,8,8,38.952243,7.161022,3.211208,4.415409,-266125.404684,6.503148,-3.434252
2025-01-01 22:59:00.000,8,8,39.001933,7.197683,3.248063,4.418729,-266125.479717,6.457566,-3.434252
2025-01-01 23:00:00.000,8,8,39.050799,7.234997,3.248948,4.423609,-266125.589994,6.411574,-3.434252
2025-01-01 23:01:00.000,8,8,39.098870,7.272970,3.281884,4.430078,-266125.831011,6.365178,-3.434252
2025-01-01 23:02:00.000,8,8,39.146172,7.311611,3.310447,4.438172,-266125.906044,6.318142,-3.434252
2025-01-01 23:03:00.000,7,7,42.322099,6.759238,3.752697,3.935116,-209978.583838,7.782676,-2.727445
2025-01-01 23:04:00.000,7,7,42.431533,6.779803,3.798761,3.921888,-209978.678361,7.740494,-2.727445
2025-01-01 23:05:00.000,7,7,42.539917,6.800867,3.852897,3.909497,-209978.772884,7.697725,-2.727445
2025-01-01 23:06:00.000,7,7,42.647262,6.822440,3.919200,3.897935,-209978.867407,7.654370,-2.727445
2025-01-01 23:07:00.000,7,7,42.753581,6.844529,3.989471,3.887191,-209978.961930,7.610433,-2.727445
2025-01-01 23:08:00.000,7,7,42.858882,6.867143,4.058680,3.877258,-209979.056453,7.565918,-2.727445
2025-01-01 23:09:00.000,7,7,42.963169,6.890291,4.126420,3.868130,-209979.150976,7.520829,-2.727445
2025-01-01 23:10:00.000,7,7,43.066447,6.913981,4.195436,3.859802,-209979.245498,7.475167,-2.727445
2025-01-01 23:11:00.000,7,7,43.168716,6.938222,4.272398,3.852268,-209979.340021,7.428937,-2.727445
2025-01-01 23:12:00.000,7,7,43.269976,6.963023,4.343667,3.845526,-209979.434544,7.382143,-2.727445
2025-01-01 23:13:00.000,7,7,43.370221,6.988391,4.421767,3.839574,-209979.529067,7.334787,-2.727445
2025-01-01 23:14:00.000,7,7,43.469446,7.014336,4.482120,3.834411,-209979.623590,7.286874,-2.727445
2025-01-01 23:15:00.000,7,7,43.567644,7.040867,4.536641,3.830037,-209979.718113,7.238406,-2.727445
2025-01-01 23:16:00.000,7,7,43.664805,7.067992,4.590593,3.826455,-209979.812636,7.189389,-2.727445
2025-01-01 23:17:00.000,7,7,43.760917,7.095720,4.648427,3.823666,-209979.907158,7.139825,-2.727445
2025-01-01 23:18:00.000,7,7,43.855965,7.124059,4.724482,3.821674,-209980.001681,7.089718,-2.727445
2025-01-01 23:19:00.000,7,7,43.949933,7.153018,4.802209,3.820484,-209980.096204,7.039071,-2.727445
2025-01-01 23:20:00.000,7,7,44.042804,7.182607,4.878541,3.820103,-209980.190727,6.987890,-2.727445
2025-01-01 23:21:00.000,7,7,44.134557,7.212834,4.956578,3.820538,-209980.285250,6.936177,-2.727445
2025-01-01 23:22:00.000,7,7,44.225170,7.243707,5.027313,3.821797,-209980.379773,6.883937,-2.727445
2025-01-01 23:23:00.000,7,7,44.314616,7.275235,5.096584,3.823892,-209980.474296,6.831172,-2.727445
2025-01-01 23:24:00.000,7,7,44.402870,7.307428,5.181554,3.826833,-209980.568818,6.777889,-2.727445
2025-01-01 23:25:00.000,7,7,44.489900,7.340294,5.268061,3.830633,-209980.663341,6.724089,-2.727445
2025-01-01 23:26:00.000,7,7,44.575674,7.373841,5.369618,3.835308,-209980.757864,6.669779,-2.727445
2025-01-01 23:27:00.000,7,7,44.660155,7.408079,5.487068,3.840873,-209980.852387,6.614960,-2.727445
2025-01-01 23:28:00.000,7,7,44.743305,7.443017,5.591155,3.847347,-209980.946910,6.559638,-2.727445
2025-01-01 23:29:00.000,7,7,44.825079,7.478663,5.676459,3.854748,-209981.041432,6.503817,-2.727445
2025-01-01 23:30:00.000,7,7,44.905431,7.515026,5.776941,3.863100,-209981.135955,6.447501,-2.727445
2025-01-01 23:31:00.000,7,7,44.984308,7.552115,5.860389,3.872425,-209981.230478,6.390695,-2.727445
2025-01-01 23:32:00.000,7,7,45.061653,7.589939,5.945734,3.882750,-209981.325001,6.333402,-2.727445
2025-01-01 23:33:00.000,7,7,45.137403,7.628508,6.025121,3.894104,-209981.419524,6.275626,-2.727445
2025-01-01 23:34:00.000,7,7,45.211490,7.667829,6.115095,3.906516,-209981.514047,6.217373,-2.727445
2025-01-01 23:35:00.000,6,6,43.523521,7.930017,6.317519,4.092313,-310900.152211,6.377104,-1.785035
2025-01-01 23:36:00.000,6,6,43.685960,7.966675,6.387539,4.106613,-310900.338658,6.323231,-1.785035
2025-01-01 23:37:00.000,6,6,43.846247,8.004045,6.464438,4.122207,-310900.525105,6.268879,-1.785035
2025-01-01 23:38:00.000,6,6,44.004250,8.042133,6.531814,4.139145,-310900.711551,6.214050,-1.785035
2025-01-01 23:39:00.000,6,6,44.159823,8.080946,6.598429,4.157478,-310900.897998,6.158748,-1.785035
2025-01-01 23:40:00.000,6,6,44.312805,8.120492,6.672852,4.177266,-310901.084445,6.102979,-1.785035
2025-01-01 23:41:00.000,6,5,38.845065,9.187259,7.282024,5.404415,-255847.053064,8.678937,-4.190952
2025-01-01 23:42:00.000,6,5,39.008411,9.218795,7.375190,5.385819,-255847.297491,8.578190,-4.190952
2025-01-01 23:43:00.000,6,5,39.168453,9.251152,7.472402,5.371083,-255847.541918,8.476782,-4.190952
2025-01-01 23:44:00.000,5,5,44.357531,8.622711,7.591683,4.479703,-263264.494441,5.856945,-2.328306
2025-01-01 23:45:00.000,5,5,44.472492,8.671960,7.698463,4.515985,-263264.797303,5.756174,-2.328306
2025-01-01 23:46:00.000,5,5,44.582540,8.722165,7.811227,4.554556,-263265.100165,5.654962,-2.328306
2025-01-01 23:47:00.000,6,6,39.770053,9.388928,8.263609,5.349466,-255848.519626,8.064705,-4.190952
2025-01-01 23:48:00.000,6,6,39.909135,9.425498,8.377215,5.353270,-255848.764053,7.960112,-4.190952
2025-01-01 23:49:00.000,6,6,40.042895,9.462934,8.512063,5.360785,-255849.008480,7.854905,-4.190952
2025-01-01 23:50:00.000,6,6,40.170871,9.501246,8.691356,5.372059,-255849.252907,7.749093,-4.190952
2025-01-01 23:51:00.000,6,6,40.292575,9.540443,8.891550,5.387167,-255849.497333,7.642683,-4.190952
2025-01-01 23:52:00.000,6,6,40.407498,9.580533,9.028513,5.406204,-255849.741760,7.535682,-4.190952
2025-01-01 23:53:00.000,6,6,40.515127,9.621527,9.131871,5.429292,-255849.986187,7.428100,-4.190952
2025-01-01 23:54:00.000,6,6,40.614967,9.663433,9.256686,5.456578,-255850.230614,7.319944,-4.190952
2025-01-01 23:55:00.000,6,6,40.706561,9.706263,9.371744,5.488241,-255850.475041,7.211221,-4.190952
2025-01-01 23:56:00.000,6,6,40.789518,9.750024,9.460555,5.524488,-255850.719468,7.101941,-4.190952
2025-01-01 23:57:00.000,7,6,41.484044,9.557859,9.512881,5.251295,-162795.153663,6.388770,-4.789659
2025-01-01 23:58:00.000,7,6,41.470632,9.610881,9.570020,5.294967,-162795.297883,6.280226,-4.789659
2025-01-01 23:59:00.000,6,6,40.984198,9.886992,9.649927,5.663399,-255851.452749,6.770837,-4.190952
